Title,Category,Course Type,Skills,course_id
Financial Forecasting and Reporting,Business,Course,"Risk Management: Scenario and Sensitivity Analysis,Sustainability Reporting & ESG Metrics,Budgeting Techniques for Cost and Profit Centers,Financial Ratio Analyses & Forecasting Techniques,Understanding Corporate Financial Statements,",financial_forecasting_and_reporting
Strategic Organization Design,Business,Course,"Organization Design,Strategic Management,Business Strategy,Organizational Structure,",strategic_organization_design
Principles of Computing (Part 1),Computer Science,Course,"Computer Programming,Algorithms,Python Programming,Combinatorics,",principles_of_computing_part_1
Reinforcement Learning for Trading Strategies,Data Science,Course,"Reinforcement Learning Model Development,Reinforcement Learning Trading Algorithm Optimization,Reinforcement Learning Trading Strategy Development,Reinforcement Learning Trading Algo Development,",reinforcement_learning_for_trading_strategies
Strategic Management,Business,Course,"Strategic Management,Strategic Thinking,Strategic Planning,Business Strategy,",strategic_management
Sustainable Consumption and Health,Health,Course,"Problem Solving,Performance,disease,Flow Network,",sustainable_consumption_and_health
Introduction to Early Childhood,Social Sciences,Course,"Creativity,Child Care,Decision-Making,Communication,Planning & Instruction,",introduction_to_early_childhood
Python Data Structures,Computer Science,Course,"Python Syntax And Semantics,Data Structure,Tuple,Python Programming,",1python_data_structures
Construction Project Management,Business,Course,"Project Management,Construction Management,Work Breakdown Structure,Project Planning,",1construction_project_management
Machine Learning Data Lifecycle in Production ,Data Science,Course,"ML Metadata,Convolutional Neural Network,TensorFlow Extended (TFX),Data Validation,Data transformation,",1machine_learning_data_lifecycle_in_production_
Data Mining Project,Data Science,Course,"Data Clustering Algorithms,Data Analysis,Natural Language Processing,Data Mining,",data_mining_project
High-Impact Business Writing,Business,Course,"Email Writing,Proofreading,Writing,Communication,Business Writing,",highimpact_business_writing
What is Financial Accounting?,Business,Course,"Practical Applications,Financial Statement,Practical Applications in Accounting,Accounting Cycle,",what_is_financial_accounting
Managing the Organization,Business,Course,"Organizational Culture,Ethics,Decision-Making,Strategic Leadership,Organizational Change,",1managing_the_organization
IoT Cloud,Computer Science,Course,"Internet,Internet Of Things (IOT),Front And Back Ends,Service Discovery,",iot_cloud
Hardware Description Languages for FPGA Design,Physical Science and Engineering,Course,"Writing Code in Verilog,Simulating FPGA Designs,Designing FPGA Logic,Designing Test Benches,Writing code in VHDL,",hardware_description_languages_for_fpga_design
Hardware Security,Computer Science,Course,"Montgomery Modular Multiplication,Side-Channel Attack,Hardware Design,Cryptographic Hardware,",hardware_security
Online teaching: Using Zoom to connect with learners ,Social Sciences,Course,"Video Conferencing,Virtual Class,Lesson Plan,Zoom,Web Conferencing,",online_teaching_using_zoom_to_connect_with_learner
Understanding User Needs,Computer Science,Course,"User Research,Affinity Diagram,human computer interaction,User Experience (UX),",understanding_user_needs
Speaking and Presenting: Pitches and Persuasion,Personal Development,Course,"Problem Solving,Dynamic Movement,Resilience,Optimism,Ingenuity,",speaking_and_presenting_pitches_and_persuasion
Spatial Analysis and Satellite Imagery in a GIS,Physical Science and Engineering,Course,"Geographic Information System (GIS),Cartography,Esri,Mapping,Spatial Analysis,",spatial_analysis_and_satellite_imagery_in_a_gis
Product Management Essentials,Business,Course,"Customer Development,Product Development,Marketing,Product Management,Leadership,",1product_management_essentials
Take Your English Communication Skills to the Next Level,Language Learning,Course,"Professional,Presentation,Speech,Writing,",take_your_english_communication_skills_to_the_next
Value-Based Care: Capstone Project,Health,Course,"Communication,Reflective Practice,interviewing,Receiving feedback,",valuebased_care_capstone_project
Software Processes and Agile Practices,Computer Science,Course,"Lean Software Development,Agile Software Development,Software Development Process,Scrum (Software Development),",software_processes_and_agile_practices
Ready to Roll – The Video Production Process,Personal Development,Course,"Framing,Video Production,Storytelling,video,",ready_to_roll__the_video_production_process
Speaking and Presenting: Conversation Starters,Personal Development,Course,"listening,Communication,Networking,Clarity,Ingenuity,",speaking_and_presenting_conversation_starters
Six Sigma Principles ,Business,Course,"Lean Six Sigma,Process Improvement,Six Sigma,Lean Methods,",1six_sigma_principles_
Positioning: What you need for a successful Marketing Strategy,Business,Course,"Market Segmentation,Marketing Process,Positioning (Marketing),Value Proposition,",positioning_what_you_need_for_a_successful_marketi
Data Visualization with Tableau Project,Data Science,Course,"Data Analysis,Interactive Visualization,Tableau Software,Data Visualization (DataViz),",data_visualization_with_tableau_project
European Business Law: Understanding the Fundamentals,Business,Course,"Foreign Policy,Law,Legal Research,Business Law,",european_business_law_understanding_the_fundamenta
Introduction to Integrative Nursing,Health,Course,"integrative healthcare,wellbeing,patient-centered care,improved symptom management,evidence-based practice,",introduction_to_integrative_nursing
Cloud Computing Law: Data Protection and Cybersecurity,Social Sciences,Course,"Cybersecurity Regulation,Cloud Services,General Data Protection Regulation (GDPR),International Transfers of Personal Data,Cloud Computing,",cloud_computing_law_data_protection_and_cybersecur
 Advanced Topics in Derivative Pricing,Business,Course,"Implied Volatility,Synthetic Collateralised Debt Obligation (CDO),Replicating Strategy,Volatility Smile,Computer Programming,",_advanced_topics_in_derivative_pricing
Introduction to Mobile Development,Computer Science,Course,"Web Development,React (Web Framework),HTML and CSS,Mobile Development,JavaScript,",introduction_to_mobile_development
World Design for Video Games,Arts and Humanities,Course,"Level Design,Art,Video Game Design,Game Design,",world_design_for_video_games
Physics 102 - Electric Potential and DC Circuits,Physical Science and Engineering,Course,"Electronic Circuits,Physics,Force Fields,Problem Solving,Electrical Engineering,",physics_102__electric_potential_and_dc_circuits
Why Smart Executives Fail: Common Mistakes & Warning Signs,Business,Course,"Learning from Failure,Strategic Leadership,Change Management,Leadership Development,Learning,",why_smart_executives_fail_common_mistakes__warning
Taking Safety and Quality Improvement Work to the Next Level (Patient Safety VII),Health,Course,"Leadership,Patient Safety,Plan Implementation,Quality Improvement,",taking_safety_and_quality_improvement_work_to_the_
Guitar for Beginners,Arts and Humanities,Course,"Tablature,Music notation,Guitar scales,Guitar chords,Guitar,",guitar_for_beginners
Essential Google Cloud Infrastructure: Core Services,Information Technology,Course,"Debugging,Cloud Storage,Data Store,Google Cloud Platform,",essential_google_cloud_infrastructure_core_service
Natural Creativity,Computer Science,Course,"Artificial Intelligence (AI),Innovation Strategies,Design Thinking,Theories of Creativity,Computational Creativity,",natural_creativity
Digital Marketing Capstone,Business,Course,"Digital Marketing,Marketing Analytics,Marketing Plan,Search Advertising,Marketing Performance Measurement And Management,",digital_marketing_capstone
Fundamentals of Graphic Design,Arts and Humanities,Course,"Creativity,Graphics,Design Theory,Color Theory,",1fundamentals_of_graphic_design
Working with Data,Computer Science,Course,"React (Javascript Library),Data Management,Application development,REST APIs,",working_with_data
"Surveillance Systems: Analysis, Dissemination, and Special Systems",Health,Course,"Data Collection,Data Analysis,Epidemiology,Disease Surveillance,",surveillance_systems_analysis_dissemination_and_sp
Applied Data Science Capstone,Data Science,Course,"Methodology,Github,Jupyter Notebook,Data Science Methodology,K-Means Clustering,",1applied_data_science_capstone
Introduction to R Programming for Data Science,Data Science,Course,"Data Science,R Programming,",introduction_to_r_programming_for_data_science
Creating Toolpaths for a CNC Lathe,Physical Science and Engineering,Course,"Manufacturing Process Management,Manufacturing process,Computer-Aided Manufacturing,Autodesk Fusion 360,Mechanical Engineering,",creating_toolpaths_for_a_cnc_lathe
Country Level Economics: Macroeconomic Variables and Markets,Business,Course,"Economics,Interest Rate,Supply Chain,Market (Economics),",country_level_economics_macroeconomic_variables_an
Guitar for Beginners,Arts and Humanities,Course,"Tablature,Music notation,Guitar scales,Guitar chords,Guitar,",1guitar_for_beginners
Programming with JavaScript,Computer Science,Course,"Test-Driven Development,JavaScript,Front-End Web Development,Object-Oriented Programming (OOP),",1programming_with_javascript
Object Oriented Programming in Java,Computer Science,Course,"Logic Programming,Java Programming,Object-Oriented Programming (OOP),Sorting Algorithm,",object_oriented_programming_in_java
The Art of Music Production,Arts and Humanities,Course,"Audio Production,Music,Music production,Songwriting,Music recording,",1the_art_of_music_production
Wharton Business Foundations Capstone,Business,Course,"Financial Accounting,Accounting,Finance,Marketing,",wharton_business_foundations_capstone
Six Sigma and the Organization (Advanced),Business,Course,"Lean Six Sigma,Process Improvement,Process Capability,Six Sigma,",six_sigma_and_the_organization_advanced
Google Cloud Fundamentals: Core Infrastructure,Information Technology,Course,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,",3google_cloud_fundamentals_core_infrastructure
Introduction to Corporate Finance,Business,Course,"Discounted Cash Flow,Decision-Making,Corporate Finance,Cash Flow Analysis,",2introduction_to_corporate_finance
International B2B (Business to Business) Marketing,Business,Course,"Business Marketing,Marketing,Marketing Strategy,",international_b2b_business_to_business_marketing
Songwriting: Writing the Music,Arts and Humanities,Course,"Melodic Hooks,Melody,Music,Harmony,Songwriting,",songwriting_writing_the_music
